3271,2022-10-21,Kec. Bogor Barat Kel. Pasirjaya Kec. Bogor Utara Kel. Bantarjati Kel. Tegalgundil,KOTA BOGOR,JAWA BARAT,,,,1,,0
3215,2022-10-22,Kec. Tegalwaru  Ds. Cintawargi,KARAWANG,JAWA BARAT,,,,5,,0
3217,2022-10-22,Kec. Padalarang Ds. Jayamekar,BANDUNG BARAT,JAWA BARAT,,,,0,,3
3202,2022-10-22,Kec. Ciemas Ds. Mekarsakti Ds. Tamanjaya Kec. Cidadap Ds. Mekartani Kec. Cidolog Ds. Cikarang,SUKABUMI,JAWA BARAT,,,,1,,0
3324,2022-10-22,Kec. Singorojo Ds. Getas,KENDAL,JAWA TENGAH,,,,0,,0
3301,2022-10-23,Kec. Dayeuhluhur  Ds. Datar,CILACAP,JAWA TENGAH,,,,2,,0
3502,2022-10-23,Kec. Ngebel Ds. Talun,PONOROGO,JAWA TIMUR,,,,0,,0
3204,2022-10-23,Kec. Soreang Ds. Sukanagara Ds. Karamat Mulya Kec. Ciwidey Ds. Panundaan Ds. Lebak Muncang Kec. Pacet Ds. Mandala Haji Kec. Baleendah Ds. Jelekong,BANDUNG,JAWA BARAT,,,,0,,0
3324,2022-10-23,Kec. Singorojo Ds. Cening,KENDAL,JAWA TENGAH,,,,0,,0
3210,2022-10-23,Kec. Cikijing Ds. Sindang Panji Kec. Talaga Ds. Margamukti,MAJALENGKA,JAWA BARAT,,,,1,,0
3504,2022-10-23,Kec. Sendang  Ds. Nyawangan,TULUNGAGUNG,JAWA TIMUR,3,,2,0,,0
3201,2022-10-23,Kec. Caringin Ds. Pasirbuncir  Kec. Cigombong  Ds. Wates jaya,BOGOR,JAWA BARAT,,,,4,,0
3201,2022-10-23,Kec. Ciawi  Ds. Citapen,BOGOR,JAWA BARAT,,,,0,,0
3304,2022-10-23,Kec. Karangkobar  Ds. Sampang,BANJARNEGARA,JAWA TENGAH,,,,4,,0
3329,2022-10-23,Kec. Salem Ds. Indrajaya Ds. Gunungjaya,BREBES,JAWA TENGAH,,,,3,,0
3208,2022-10-24,Kec. Cibeureum Ds. Sukarapih Kec. Nusaherang Ds. Jambar Kec. Darma Ds. Kawahmanuk,KUNINGAN,JAWA BARAT,,,,1,,0
3202,2022-10-24,Kec. Caringin  Ds. Pasir Datar Indah  Kec. Cikembar  Ds. Cibatu,SUKABUMI,JAWA BARAT,3,,,5,,0
3201,2022-10-24,Kec. Kalapanunggal Ds. Leuwi Karet,BOGOR,JAWA BARAT,,,,1,,0
3201,2022-10-25,Kec. Ciawi Ds. Bojongmurni Kec. Megamendung Ds. Sukamahi,BOGOR,JAWA BARAT,,,,1,,0
3210,2022-10-25,Kec. Malausma  Ds. Banyusari  Ds. Werasari,MAJALENGKA,JAWA BARAT,,,,0,,0
3205,2022-10-25,Kec. Leles Ds. Kandangmukit Kec. Mekarmukti Ds. Jayabaya Ds. Mekarmukti Kec. Cisewu Ds. Pamalayan Kec. Malangbong Ds. Baru Dua Kec. Caringin Ds. Caringin Kec. Talegong Ds. Sukamulya Ds. Sukamaju Kec. Sukawening Ds. Sudalarang Kec. Leuwigoong Ds. Karangsari,GARUT,JAWA BARAT,,,,4,,0
3205,2022-10-25,Kec. Bungbulang  Ds. Gunamekar,GARUT,JAWA BARAT,,,,7,,0
3329,2022-10-25,Kec. Sirampog Ds. Sridadi Kec. Salem Ds. Tembongraja Ds. Salem,BREBES,JAWA TENGAH,,,,1,,0
3301,2022-10-25,Kec. Dayeuh Luhur Ds. Cijeruk,CILACAP,JAWA TENGAH,,,,3,,0
3207,2022-10-25,Kec. Panumbang Ds. Buana Mekar,CIAMIS,JAWA BARAT,,,,5,,0
3303,2022-10-25,Kec. Karangreja Ds. Siwarak Ds. Tlahab Ds. Karangreja,PURBALINGGA,JAWA TENGAH,,,,0,,0
3201,2022-10-26,Kec. Ciawi Ds. Cibedug,BOGOR,JAWA BARAT,,,,3,,0
3206,2022-10-26,Kec. Parungponteng  Ds. Girikencana,TASIKMALAYA,JAWA BARAT,,,,0,,0
3208,2022-10-26,Kec. Darma  Ds. Cimenga,KUNINGAN,JAWA BARAT,,,,1,,0
3202,2022-10-26,Kec. Pelabuhan Ratu Ds. Jayanti Kec. Parakansalak Ds. Parakansalak Kec. Cikidang Ds. Pangkalan,SUKABUMI,JAWA BARAT,,,,2,,0
3205,2022-10-26,Kec. Cibatu Ds. Sukalilah Kec. Pamulihan Ds. Panawa Ds. Pakenjeng Ds. Garumukti Kec. Cigedug Ds. Sindangsari Kec. Sukadana Ds. Margaharja,GARUT,JAWA BARAT,,,,3,,0
3201,2022-10-27,Kec. Parung Ds. Warujaya,BOGOR,JAWA BARAT,,,,3,,0
5171,2022-10-27,Kec. Denpasar Utara Kel. Puri Kaja,KOTA DENPASAR,BALI,,,,5,,0
5107,2022-10-27,Kec. Bebandem  Ds. Sibetan,KARANGASEM,BALI,,,,0,,0
3203,2022-10-28,Kec. Cikalong Ds. Gudang,CIANJUR,JAWA BARAT,,,,3,,0
1113,2022-10-29,kec Dabun Gelang desa Badak desa rerebe kec kota panjang desa rema tue  kec Dabun gelang tebing desa uning sepakat kec Teripe Jaya Desa Uyem beriring,GAYO LUES,ACEH,,,,0,,0
1106,2022-10-29,Kec. Rusip Antara Kp. Lut Jaya,ACEH TENGAH,ACEH,,,,3,,0
3211,2022-10-29,Kec Sumedang Selatan Desa Ciherang,SUMEDANG,JAWA BARAT,,,5,0,,0
3206,2022-11-03,Kec. Parungponteng Ds. Girikancana,TASIKMALAYA,JAWA BARAT,,,,1,,0
3305,2022-11-03,Kec. Ayah Ds. Argopeni,KEBUMEN,JAWA TENGAH,2,,,2,,0
3271,2022-11-03,Kec. Bogor Selatan Ds. Pakuan Ds. Cikaret Ds. Pamoyanan Kec . Bogor Timur Ds. Katulampa Ds. Baranangsiang Kec . Bogor Utara Ds. Cimahpar,KOTA BOGOR,JAWA BARAT,,,,1,,0
3271,2022-11-05,Kec. Bogor Selatan Kel. Bondongan Kel. Kertamaya Kel. Pakuan Kec. Bogor Tengah Kel. Gudang,KOTA BOGOR,JAWA BARAT,,,,0,,0
3204,2022-11-06,Kec. Ibun Desa Ibun,BANDUNG,JAWA BARAT,,,,2,,0
3201,2022-11-06,Kec. Cijenuk Kel : Sukaharja,BOGOR,JAWA BARAT,,,,1,,0
3503,2022-11-07,Kec. Panggul Ds. Ngencak,TRENGGALEK,JAWA TIMUR,,,,3,,0
3509,2022-11-07,Kec. Kaliwates Kel. Mangli Perum. Millenia Kel. Kaliwates Kec. Ajung Ds. Ajung Ds. Klompangan Kec. Ambulu Ds. Sumberejo Kec. Silo Ds. Garahan Ds. Sidomulyo,JEMBER,JAWA TIMUR,1,,1,8,,0
5309,2022-11-08,Kec Adonara Timur Desa Gelong,FLORES TIMUR,NUSA TENGGARA TIMUR,,,,1,,0
3217,2022-11-08,Kec. Ngamprah   Desa Bojongkoneng Desa Paku Haji Kec Parongpong Desa Cihanjuang,BANDUNG BARAT,JAWA BARAT,,,,1,,0
3271,2022-11-09,Kec. Bogor Barat Kel Curug Kec Bogor Utara Kel Cimahpar,KOTA BOGOR,JAWA BARAT,,,,0,,0
7603,2022-11-10,Kec Mambi Desa Salumaka,MAMASA,SULAWESI BARAT,,,7,4,,0
1203,2022-11-12,Kec. Arse  Ds. Sipogu Kel. Arse Nauli Ds. Pinagar,TAPANULI SELATAN,SUMATERA UTARA,,,,0,,0
3210,2022-11-12,Kec. Bantarujeg Ds. Siliwangi,MAJALENGKA,JAWA BARAT,,,,0,,0
1801,2022-11-12,Kec. Balik Bukit Pekon Padang Cahya,LAMPUNG BARAT,LAMPUNG,,,,1,,0
3304,2022-11-12,Kec. Pagentan Titik Desa Gumingsir,BANJARNEGARA,JAWA TENGAH,,,,0,,0
3307,2022-11-12,Kec. Watumalang Ds. Watumalang Ds. Kalidesel,WONOSOBO,JAWA TENGAH,,,,2,,0
1704,2022-11-13,Kec. Tanjung kemuning  Kec. Maje Ds. Arga Mulya Kec. Nasal Kec. Kaur selatan  Kec. tetap,KAUR,BENGKULU,,,,0,,0
1813,2022-11-13,Kec. Karya Penggawa Pekon Tembakak Way Sindi Kec. Lemong Pekon Penengahan,PESISIR BARAT,LAMPUNG,3,,,2,,1
3501,2022-11-13,Kec. Arjosari Ds. Gegeran Dsn. Krajan,PACITAN,JAWA TIMUR,,,2,3,,0
6110,2022-11-13,Kec. Menukung Ds. Batu Badak,MELAWI,KALIMANTAN BARAT,,,,0,,0
3201,2022-11-13,Kec. Dramaga  Ds. Sukawening,BOGOR,JAWA BARAT,,,,2,,0
3320,2022-11-13,Kec. Jepara Kel. Ujung Batu,JEPARA,JAWA TENGAH,,,,2,,0
1601,2022-11-13,Kec. Sungai are Ds. Cukoh Nau,OGAN KOMERING ULU,SUMATERA SELATAN,,,,1,,0
1306,2022-11-14,Kec. VII Koto Sungai Sariak Nagari Sungai Sariak Korong Sungai Ibua 1,PADANG PARIAMAN,SUMATERA BARAT,,,1,1,,0
7171,2022-11-15,Kec. Wanea Kel. Pakowa Kel. Wanes Kel. Bumi Nyiur Kel. Ranotana Weru,KOTA MANADO,SULAWESI UTARA,,,,0,,0
3216,2022-11-15,Kec. Cikarang Barat Ds. Kalijaya,BEKASI,JAWA BARAT,,,,0,,0
3374,2022-11-15,Kec. Candisari Ds. Candi,KOTA SEMARANG,JAWA TENGAH,,,,0,,0
7306,2022-11-16,Kec. Parangloe Desa Lonjoboko  Kec. Tinggimoncong,GOWA,SULAWESI SELATAN,4,4,,0,,0
1277,2022-11-17,Kec. Padang Sidempuan Selatan Kel. Sitamiang   Kel. Sidangkal  Kel. Aek Tampang,KOTA PADANG SIDEMPUAN,SUMATERA UTARA,,,,0,,0
3501,2022-11-17,Kec. Tegalombo  Ds. Kemuning,PACITAN,JAWA TIMUR,,,,0,,0
3208,2022-11-21,Kec. Ciniru Ds. Rambatan,KUNINGAN,JAWA BARAT,,,,0,,0
3317,2022-11-22,Kec. Rembang Ds. Sumberjo,REMBANG,JAWA TENGAH,,,,4,,0
3207,2022-11-23,Kec. Ciamis Ds. Ciamis,CIAMIS,JAWA BARAT,,,,1,,0
1307,2022-11-23,Kec. Malalak Ds. Malalak Timur Kec. Sungai Pua Ds. Batagak,AGAM,SUMATERA BARAT,,,,0,,0
1308,2022-11-24,Kec. Gunung Omeh Nagari Koto Tinggi Jorong Aia Angek,LIMA PULUH KOTA,SUMATERA BARAT,,,,0,,0
3305,2022-11-24,Kec. Ayah Ds. Pasir,KEBUMEN,JAWA TENGAH,,,,1,,0
1403,2022-11-25,Kec. Tanah Merah Ds. Kuala Enok,INDRAGIRI HILIR,RIAU,,,,0,,0
3573,2022-11-26,Kec. Blimbing Kel. Jodipan,KOTA MALANG,JAWA TIMUR,,,,2,,0
3205,2022-12-05,Kec. Leles Ds. Jangkurang,GARUT,JAWA BARAT,,,2,0,,0
3201,2022-12-06,Kec. Ciawi Ds. Cileungsi,BOGOR,JAWA BARAT,,,,0,,0
3208,2022-12-08,Kec. Ciniru Ds. Pinara Ds. Cijemit,KUNINGAN,JAWA BARAT,,,,14,,0
3214,2022-12-09,Kec. Jatiluhur Ds. Cisalada Kec. Bandar Khalifah Ds. Juhar Ds. Gelam Sei Serimah Ds. Pekan Ds. Kayu Besar Ds. Bandar Tengah Kec. Perbaungan Ds. Citaman Jernih Ds. Sei Buluh Ds. Simpang Ds. Sei Sijenggi Ds. Melati II Ds. Kota Galuh Ds. Lubuk Rotan Ds. Tanah Merah Ds. Kesatuan Ds. Tanjung Buluh Ds. Melati I Ds. Sei Nagalawan,PURWAKARTA,JAWA BARAT,1,,,1,,0
6571,2022-12-10,Kec. Tarakan Tengah,KOTA TARAKAN,KALIMANTAN UTARA,,,,6,,0
1403,2022-12-12,Kec. Tanah Merah Kel. Kuala Enok,INDRAGIRI HILIR,RIAU,,,,10,,0
3314,2022-12-13,Kec. Sambirejo Ds. Jetis Ds. Musuk,SRAGEN,JAWA TENGAH,,,,0,,0
7318,2022-12-13,Kec. Mappa’ Ds. Lembang Miallo,TANA TORAJA,SULAWESI SELATAN,,,2,6,,0
1105,2022-12-13,Kec. Banda Alam Gp. Blang Rambong,ACEH TIMUR,ACEH,,,,1,,0
3308,2022-12-14,Kec. Mertoyudan Ds. Sampit,MAGELANG,JAWA TENGAH,,,,1,,0
3307,2022-12-14,Kec. Kalibawang Ds. Kalikarung,WONOSOBO,JAWA TENGAH,,,,0,,0
3301,2022-12-15,Kec. Karangpucung Ds.  Bengbulang,CILACAP,JAWA TENGAH,,,,5,,0
3301,2022-12-15,Kec. Karangpucung  Ds. Bengbulang Ds.,CILACAP,JAWA TENGAH,,,,0,,0
3505,2022-12-16,Kec. Selorejo Ds.  Sumberagung Ds. Selorejo Ds. Pohgajih,BLITAR,JAWA TIMUR,,,,0,,0
3204,2022-12-18,Kec. Nagreg Ds.  Nagreg Kendan,BANDUNG,JAWA BARAT,,,,8,,0
3210,2022-12-18,Kec. Lemahsugih Ds. Sadawangi  Kec. Bantarujeg Ds. Silihwangi,MAJALENGKA,JAWA BARAT,,,,0,,0
3210,2022-12-20,Kec.Cingambul Ds.Wangkelang Kec.Talaga Ds. Talaga Kulon,MAJALENGKA,JAWA BARAT,,,,0,,0
3310,2022-12-21,Kec.Kemalang Ds.Balerante,KLATEN,JAWA TENGAH,2,,,0,,0
3210,2022-12-21,Kec.Malausma. Ds.a Buninagara Kec. Sukahaji Ds. Cikeusik Kec. Cingambul Ds.  Wangkelang Kec. Talaga Ds. Talaga Kulon Kec. Rajagaluh Ds.  Babakankareo,MAJALENGKA,JAWA BARAT,,,,0,,0
3507,2022-12-22,Kec. Klojen Ds. Penanggungan,MALANG,JAWA TIMUR,,,,0,,1
7306,2022-12-24,Kec.  Tinggi Moncong Kel. Bontolerung Kec. Parangloe Desa Lonjoboko,GOWA,SULAWESI SELATAN,4,1,,0,,0
3201,2022-12-25,Kec. Sukamakmur Ds. Sukamakmur,BOGOR,JAWA BARAT,,,,5,,1
3374,2022-12-26,Kec. Candisari Kel. Jomblang,KOTA SEMARANG,JAWA TENGAH,,,1,0,,0
7306,2022-12-26,Kec. Parangloe Ds.  Lonjoboko Kec. Tinggimoncong Kel. Bontolerung,GOWA,SULAWESI SELATAN,5,,,10,,0
7316,2022-12-27,Kec. Enrekang Ds. Karueng,ENREKANG,SULAWESI SELATAN,,,,0,,0
3503,2022-12-27,Kec. Dongko Ds.  Ngerdani,TRENGGALEK,JAWA TIMUR,,,,0,,0
3514,2022-12-28,Kec. Puspo Ds. Puspo,PASURUAN,JAWA TIMUR,,,,0,,0
